,Day,Time,LMP,bypass_pretreatment_flow,excess_solar_power,power_from_grid,intake.op_mode,intake.startup,intake.shutdown,intake.energy_intensity,intake.power_consumption,intake.recovery,intake.feed_flowrate,intake.product_flowrate,intake.reject_flowrate,intake.feed_cost,intake.chemical_cost,pretreatment.op_mode,pretreatment.startup,pretreatment.shutdown,pretreatment.power_consumption,pretreatment.feed_flowrate,pretreatment.product_flowrate,pretreatment.reject_flowrate,pretreatment.inlet_flowrate,pretreatment.leftover_flow,pretreatment.uf_pumps[1].op_mode,pretreatment.uf_pumps[1].startup,pretreatment.uf_pumps[1].shutdown,pretreatment.uf_pumps[1].energy_intensity,pretreatment.uf_pumps[1].power_consumption,pretreatment.uf_pumps[1].recovery,pretreatment.uf_pumps[1].feed_flowrate,pretreatment.uf_pumps[1].product_flowrate,pretreatment.uf_pumps[1].reject_flowrate,pretreatment.uf_pumps[2].op_mode,pretreatment.uf_pumps[2].startup,pretreatment.uf_pumps[2].shutdown,pretreatment.uf_pumps[2].energy_intensity,pretreatment.uf_pumps[2].power_consumption,pretreatment.uf_pumps[2].recovery,pretreatment.uf_pumps[2].feed_flowrate,pretreatment.uf_pumps[2].product_flowrate,pretreatment.uf_pumps[2].reject_flowrate,pretreatment.uf_pumps[3].op_mode,pretreatment.uf_pumps[3].startup,pretreatment.uf_pumps[3].shutdown,pretreatment.uf_pumps[3].energy_intensity,pretreatment.uf_pumps[3].power_consumption,pretreatment.uf_pumps[3].recovery,pretreatment.uf_pumps[3].feed_flowrate,pretreatment.uf_pumps[3].product_flowrate,pretreatment.uf_pumps[3].reject_flowrate,reverse_osmosis.op_mode,reverse_osmosis.startup,reverse_osmosis.shutdown,reverse_osmosis.power_consumption,reverse_osmosis.feed_flowrate,reverse_osmosis.product_flowrate,reverse_osmosis.reject_flowrate,reverse_osmosis.inlet_flowrate,reverse_osmosis.leftover_flow,reverse_osmosis.ro_skid[1].op_mode,reverse_osmosis.ro_skid[1].startup,reverse_osmosis.ro_skid[1].shutdown,reverse_osmosis.ro_skid[1].energy_intensity,reverse_osmosis.ro_skid[1].power_consumption,reverse_osmosis.ro_skid[1].recovery,reverse_osmosis.ro_skid[1].feed_flowrate,reverse_osmosis.ro_skid[1].product_flowrate,reverse_osmosis.ro_skid[1].reject_flowrate,reverse_osmosis.ro_skid[2].op_mode,reverse_osmosis.ro_skid[2].startup,reverse_osmosis.ro_skid[2].shutdown,reverse_osmosis.ro_skid[2].energy_intensity,reverse_osmosis.ro_skid[2].power_consumption,reverse_osmosis.ro_skid[2].recovery,reverse_osmosis.ro_skid[2].feed_flowrate,reverse_osmosis.ro_skid[2].product_flowrate,reverse_osmosis.ro_skid[2].reject_flowrate,reverse_osmosis.ro_skid[3].op_mode,reverse_osmosis.ro_skid[3].startup,reverse_osmosis.ro_skid[3].shutdown,reverse_osmosis.ro_skid[3].energy_intensity,reverse_osmosis.ro_skid[3].power_consumption,reverse_osmosis.ro_skid[3].recovery,reverse_osmosis.ro_skid[3].feed_flowrate,reverse_osmosis.ro_skid[3].product_flowrate,reverse_osmosis.ro_skid[3].reject_flowrate,reverse_osmosis.ro_skid[4].op_mode,reverse_osmosis.ro_skid[4].startup,reverse_osmosis.ro_skid[4].shutdown,reverse_osmosis.ro_skid[4].energy_intensity,reverse_osmosis.ro_skid[4].power_consumption,reverse_osmosis.ro_skid[4].recovery,reverse_osmosis.ro_skid[4].feed_flowrate,reverse_osmosis.ro_skid[4].product_flowrate,reverse_osmosis.ro_skid[4].reject_flowrate,posttreatment.op_mode,posttreatment.startup,posttreatment.shutdown,posttreatment.energy_intensity,posttreatment.power_consumption,posttreatment.feed_flowrate,posttreatment.product_flowrate,posttreatment.reject_flowrate,posttreatment.chemical_cost,brine_discharge.op_mode,brine_discharge.startup,brine_discharge.shutdown,brine_discharge.feed_flowrate,brine_discharge.power_consumption,brine_discharge.brine_cost,power_generation.op_mode,power_generation.startup,power_generation.shutdown,power_generation.power_utilized,power_generation.power_curtailed,num_skids_online,net_power_consumption,water_revenue,demand_response_revenue,emissions_cost,energy_cost
0,1,1,0.1121,4.2459661645370424e-05,0.00022354067050996858,1206.4579752125753,,,,0,1.0543059803376306e-13,1,2234.388508691757,2234.388508691757,1.488029740125552e-13,357.5021613906811,74.18169848856634,0.33340741280504266,,,335.278738946672,2234.3884662320957,2145.0127774019697,89.37553239174888,2234.3883097937187,0.00015643837676409907,0.8114066121452904,0.29703213887408436,0.06248584072766988,0.15632444411126958,111.88662101478775,0.96,745.5555925349265,715.7333688335293,29.822223701397142,0.8108538594323306,0.29691018356496707,0.06266732990512879,0.15630607308946914,111.75953363076424,0.96,744.7962741584782,715.0044231921391,29.79185096633911,0.8103010195632002,0.2967881109498442,0.06284883935263859,0.1562879655407624,111.63258430111996,0.96,744.036443100314,714.2749853763014,29.76145772401263,,,,699.1092952393618,2145.0127774019697,1984.136655897268,160.87608357058653,2145.0127394678548,3.793411546558832e-05,0.8444961648260239,0.20634526410927462,0.07386303945208304,0.3523499852640721,174.77807217446477,0.9249999402755397,536.2545404221114,496.03541786294005,40.219122559171375,0.8444961648260239,0.20634526410927462,0.07386303945208304,0.3523496183320316,174.77762785155463,0.9249999402754532,536.2537355961151,496.03467339889517,40.21906219721997,0.8607713725209913,0.3075356562043007,0.04694218779857787,0.35234927551236445,174.77721272683334,0.9249999402749466,536.2529836573451,496.03397785530615,40.21900580203899,0.8607691576077958,0.30753520181179966,0.04694258924064977,0.3523485898800053,174.77638248650902,0.9249999402747849,536.251479792283,496.0325867801268,40.21889301215619,0.7936547358907254,,,0.101,200.39780224562406,1984.136655897268,1984.1366275467922,2.835047590633591e-05,61.50823633281531,0.20634526410927462,,,250.2517247065886,0.00044708134002052855,107.6082416238331,,,,28.32853184109294,0.00022353890706237192,3.410532859780835,1206.4579752125758,0.0,-0.0,0.0,135.2439390213297
1,1,2,0.1119,4.247551042708713e-05,0.00022394026155340502,1204.3046867164971,,,,0,1.0542998694179539e-13,1,2230.513545940021,2230.513545940021,1.488029742170118e-13,356.88216735040334,74.05304972520871,0.3334074128039856,,,334.6317253542628,2230.5135034645104,2141.2928129383436,89.22053387243093,2230.5133468107742,0.0001566537363261527,0.8108254722501517,0.05915963244165115,0.05974077233678993,0.15629338854235147,111.67078420592573,0.96,744.265222174248,714.4946132872782,29.7706088869699,0.8102748992478546,0.05932158661305067,0.05990054679752663,0.15627545585908267,111.54386266849426,0.96,743.5046212105599,713.7644363621375,29.740184848422377,0.8097241921018138,0.05948348583011847,0.06006031329150483,0.15625778780225255,111.41707847984284,0.96,742.7435034259664,713.0337632889277,29.709740137038665,,,,697.0576259719564,2141.2928129383436,1980.6956753570298,160.59709447722153,2141.292769834251,4.310409278583382e-05,0.8430289426184108,0.0013764179730817235,0.002843640180694718,0.3519257176498451,174.26448043591674,0.9249999361418243,535.3233266603321,495.1740429760361,40.149283684295945,0.8430289426184108,0.0013764179730817259,0.002843640180694716,0.35192568137179137,174.26443653367494,0.9249999361418152,535.3232469804522,495.17396927214736,40.14927770830477,0.8602628569763214,0.042912391259758674,0.043420906804428554,0.35192564747850125,174.2643955173523,0.9249999361412744,535.3231725385994,495.17390041314883,40.1492721254505,0.8602625182837513,0.042913759540024805,0.04342039886406936,0.35192557969212185,174.26431348501248,0.9249999361412573,535.3230236548677,495.17376269569735,40.14926095917031,0.7922783179176437,,,0.101,200.05026321106004,1980.6956753570298,1980.695645322943,3.0034086893554083e-05,61.40156593606792,0.20772168208235633,,,249.8177439633427,0.0004478805221038252,107.42162990423736,,,,27.43559964156582,0.00022393843418044634,3.4065832604968946,1204.3046867164974,0.0,-0.0,0.0,134.76169444357603
2,1,3,0.11243,4.188238739121351e-05,0.00022286158070551607,1247.0573864526916,,,,0,1.0542933060307824e-13,1,2283.158434249918,2283.158434249918,1.4880298778549552e-13,365.3053494799869,75.80086001709728,0.33340741284354475,,,343.5908440184728,2283.1583923675307,2191.8319137500193,91.3263297395842,2283.1582434896036,0.00014887792705547436,0.8196587996024794,0.06385420265003032,0.05502087529770251,0.15677961503265647,114.63921474956736,0.96,761.6796907722488,731.2125031413589,30.467187630889928,0.8191719099357004,0.06404714106344588,0.05515013037560002,0.1567595983293213,114.5302467011005,0.96,761.0528579118672,730.6107435953926,30.442114316474708,0.8186848844857437,0.06424007546337758,0.0552793830794477,0.15673975904415577,114.42138256780495,0.96,760.4256948054875,730.008667013268,30.417027792219567,,,,725.2800373347795,2191.8319137500193,2027.4443741087623,164.38750212805604,2191.831876236818,3.7513201180101276e-05,0.8629263458125397,0.15412725185610374,0.1342298486619749,0.3577312517042431,181.32011551103804,0.9249999491703838,547.9581566780781,506.8612670747195,41.096889603358676,0.8629263458125397,0.15412725185610376,0.1342298486619749,0.3577311999559852,181.320052351746,0.9249999491703738,547.9580450735065,506.8611638404909,41.09688123301563,0.8777054376212103,0.052391960968561864,0.034949380323672924,0.35773115169451464,181.3199934481031,0.9249999491701046,547.957940988919,506.86106756210523,41.096873426813694,0.8777051559968806,0.05239223945458919,0.03494960174145991,0.357731055485402,181.31987602389245,0.924999949170086,547.9577334963146,506.86087563144656,41.09685786486804,0.8444963301708146,,,0.101,204.771881784985,2027.4443741087623,2027.4443490998492,2.5008912914632895e-05,62.85077559737163,0.15550366982918548,,,255.71393627214186,0.0004457231604176865,109.956992597021,,,,26.586045270286952,0.00022285971304663847,3.48126328524317,1247.0573864526916,0.0,-0.0,0.0,140.2066619588761
3,1,4,0.11364,4.189882565821001e-05,0.00012619172057035726,1249.1157405632077,,,,0,1.0542922295776419e-13,1,2283.1594133712542,2283.1594133712542,1.48802918722152e-13,365.30550613940073,75.80089252392565,0.33340741284244835,,,343.59101406225017,2283.1593714724286,2191.832853491121,91.32636889546356,2283.159222386585,0.0001490858438021072,0.821796819416085,0.05925897162071999,0.05712095180711451,0.1567796254378863,114.63927117127919,0.96,761.6800150947756,731.2128144909846,30.467200603791095,0.8213221138073974,0.059417611424206714,0.05726740755250978,0.1567596087002251,114.530303382822,0.96,761.0531842118265,730.6110568433535,30.44212736847314,0.8208472803902548,0.059576248215618896,0.05741385231110781,0.15673976937940579,114.42143950814896,0.96,760.4260230799827,730.0089821567833,30.417040923199327,,,,725.2805641963981,2191.832853491121,2027.445234339866,164.3875796597951,2191.832813999661,3.949146004409449e-05,0.8629265975036483,0.0028436882897347835,0.0028434365986262315,0.3577313350145099,181.3202169924011,0.9249999458857292,547.9583376941382,506.86143271471207,41.09690497942622,0.8629265975036483,0.002843688289734787,0.002843436598626228,0.35773129812073046,181.32017196315002,0.9249999458857218,547.9582581259853,506.86135911417074,41.09689901181451,0.8788377257237845,0.041113352631607425,0.03998106452903326,0.3577312636088,181.32012984095357,0.9249999458853875,547.9581836948496,506.8612902651911,41.09689342965847,0.8788374866297818,0.04111343501646935,0.03998110438356813,0.35773119442376605,181.3200453998935,0.9249999458853736,547.9580344846879,506.861152245792,41.09688223889588,0.8430290598541615,,,0.101,204.77196866832648,2027.445234339866,2027.4452093309526,2.50089132714396e-05,62.850802264535844,0.15697094014583854,,,255.7140549544578,0.0002523834408222275,109.95704363041685,,,,24.52818493892849,0.0001261910715063299,3.483528407360863,1249.1157405632077,0.0,-0.0,0.0,141.94951275760295
4,1,5,0.11658,4.167698143385635e-05,0.00014170719552452897,1249.1156197156918,,,,0,1.0543245276013782e-13,1,2291.5740560720874,2291.5740560720874,1.4880299456813458e-13,366.6518489715339,76.08025866159329,0.33340741285724457,,,345.0575888395452,2291.5740143951057,2199.910913357281,91.66295472322015,2291.573868080501,0.0001463146046102758,0.823271272512519,0.05782870553623115,0.056354252439797095,0.15687177102305888,115.13029979071229,0.96,764.4931579034508,733.9134315873126,30.57972631613807,0.8227915996951376,0.05797317804972752,0.05650369216198725,0.1568506379159447,115.01916072566462,0.96,763.8580712697322,733.303748418943,30.554322850789273,0.8223118039491668,0.05811764987033351,0.056653126311421526,0.15682968625598587,114.90812832316828,0.96,763.2226389073182,732.6937333510255,30.528905556292813,,,,729.861853448566,2199.910913357281,2034.9174429647485,164.99343237948023,2199.9108753442288,3.801305225938906e-05,0.8661070514676471,0.1342298013030465,0.13104934733904766,0.35866911092560133,182.46556944563764,0.9249999469395315,549.9779054925297,508.7295333985046,41.24837209402502,0.8661070514676471,0.1342298013030465,0.13104934733904766,0.35866905939082266,182.46550646039296,0.9249999469395214,549.9777946684497,508.72943088623094,41.24836378221877,0.8813560003621467,0.04024209346915313,0.03772381883079097,0.35866901124382417,182.46544761564243,0.9249999469392175,549.9776911297995,508.72933511281786,41.24835601698162,0.8813557003650491,0.04024215085144654,0.037723937116179246,0.35866891495040176,182.465329926893,0.9249999469391985,549.9774840534499,508.729143567195,41.24834048625483,0.8629265104072186,,,0.101,205.5266617394396,2034.9174429647485,2034.9174179558381,2.500891032751883e-05,63.0824407319072,0.1370734895927813,,,256.65649180164456,0.00028341439064743937,110.36229147470716,,,,31.330909433445196,0.0001417065547979327,3.49492580366249,1249.1156197156918,0.0,-0.0,0.0,145.62189894645536
5,1,6,0.12222,4.167697812268674e-05,0.00020502996175116354,1230.639034720673,,,,0,1.0544275709577033e-13,1,2291.7930239227076,2291.7930239227076,1.4880304489952508e-13,366.6868838276332,76.0875283942339,0.3334074128572448,,,345.0958827680581,2291.7929822457295,2200.1211224939193,91.67171343724685,2291.792835931166,0.00014631456381554745,0.8242977452373048,0.05708510712918098,0.05605863440439514,0.15687423814831958,115.1432195296314,0.96,764.566923750088,733.9842468000844,30.5826769500036,0.8238225475609586,0.057232069503262706,0.05620112163744172,0.1568530567086653,115.03192422524265,0.96,763.9310548504051,733.3738126563888,30.55724219401627,0.823347194971754,0.05737903436389361,0.056343643341306406,0.15683205774157774,114.9207390131841,0.96,763.294857330673,732.763063037446,30.531794293226984,,,,729.981331360118,2200.1211224939193,2035.1118903315949,165.00919348434564,2200.1210838159404,3.8677978857871646e-05,0.8661896926790157,0.0028434843258455236,0.002760843114476838,0.3586935245842179,182.49540821563926,0.9249999490038028,550.0304035644866,508.7780952476912,41.25230831679543,0.8661896926790157,0.0028434843258455236,0.0027608431144768375,0.3586934879686044,182.49536346283455,0.9249999490037958,550.0303248295445,508.7780224178699,41.252302411674584,0.8820088637096117,0.03865749495263686,0.038004631605171826,0.35869345375992323,182.49532165184556,0.9249999490035025,550.0302512703624,508.77795437546894,41.252296894893526,0.8820086297784623,0.03865761484963542,0.03800468543622216,0.3586933853424699,182.49523802979877,0.9249999490034894,550.0301041515471,508.777818290565,41.2522858609821,0.862926714371108,,,0.101,205.5463009234911,2035.1118903315949,2035.1118653226845,2.500891033518922e-05,63.08846860027944,0.137073285628892,,,256.68101228546,0.00041005992266158136,110.3728352827478,,,,49.98509542087882,0.0002050291211785843,3.496396878846105,1230.639034720673,0.0,-0.0,0.0,150.40870282356065
6,1,7,0.11102,4.164173517847967e-05,0.0001425669788395699,1249.115648576343,,,,0,1.0544140799052689e-13,1,2309.457131677018,2309.457131677018,1.4880303728117069e-13,369.5131410683229,76.673976771677,0.33340741285959535,,,348.2069400895647,2309.457090035283,2217.0786663879962,92.37827776616653,2309.4569441541626,0.00014588112022447346,0.8276677050218006,0.05765659513072742,0.05428663534623158,0.15707784617589032,116.17344281811151,0.96,770.4078320505207,739.5915187684999,30.816313282020815,0.8272057424821762,0.057812167960065344,0.05442897303884778,0.1570565877465338,116.06896791225793,0.96,769.8191883789373,739.0264208437798,30.792767535157537,0.8267434837704656,0.05796767696527035,0.05457138816655878,0.1570354727806882,115.96452935919525,0.96,769.2299237247048,738.4607267757166,30.76919694898818,,,,739.6631100778625,2217.0786663879962,2050.7976145687485,166.28101381307866,2217.078628381827,3.8006169205729494e-05,0.8728660074198442,0.1310493011626864,0.12437298642185801,0.3606710301724142,184.91588405716482,0.9249999473703392,554.2698428654843,512.6995754795391,41.570267385945144,0.8728660074198441,0.1310493011626864,0.12437298642185801,0.36067097856863006,184.91582080240906,0.9249999473703293,554.269732568004,512.6994734543703,41.57025911363381,0.8878044558408258,0.04038853390451958,0.03459294177330555,0.36067093035704423,184.9157617057202,0.9249999473700419,554.269629521077,512.6993781358088,41.570251385268215,0.8878041587322976,0.04038858295420407,0.0345930540003688,0.36067083393401755,184.9156435125684,0.9249999473700233,554.2694234272616,512.6991874990301,41.57023592823148,0.866107214511468,,,0.101,207.13055907144363,2050.7976145687485,2050.797589559838,2.5008910602721636e-05,63.5747260516312,0.13389278548853192,,,258.65939623606033,0.00028513395727263293,111.22354038150594,,,,45.88538836346392,0.00014256653608524822,3.521340629412812,1249.1156485763431,0.0,-0.0,0.0,138.67681930494558
7,1,8,0.10411,4.164082045551616e-05,0.00021251288161311187,1249.114220733366,,,,0,1.0544303679246668e-13,1,2315.6633234046726,2315.6633234046726,1.488030438435024e-13,370.5061317447476,76.88002233703513,0.3334074128596563,,,349.31043726070646,2315.6632817638524,2223.0366104581985,92.6265254357583,2315.663135893957,0.00014586989512647953,0.8295774158410734,0.05637498275769298,0.05446527193842027,0.15715738297237508,116.55859838377629,0.96,772.5708099320359,741.6679775347545,30.90283239728141,0.8290716992289404,0.05650288967677022,0.054636932930005974,0.15713202775367183,116.43677132170681,0.96,771.8878524895574,741.0123383899751,30.87551409958235,0.8285657168481253,0.05663089319014828,0.05480866011248852,0.15710688004418008,116.31506755522337,0.96,771.2044734723636,740.356294533469,30.848178938894538,,,,743.0852993898667,2223.0366104581985,2056.308717051017,166.72785478290305,2223.036571833921,3.862427748324381e-05,0.875211538084121,0.0027608903130701633,0.00041535964879328507,0.36136861209479954,185.77140106542242,0.9249999496656734,555.7592754446149,514.0773018124999,41.681973632115024,0.875211538084121,0.0027608903130701473,0.00041535964879330106,0.3613685752146687,185.77135581241512,0.9249999496656666,555.7591967833852,514.0772290508626,41.68196773252263,0.8902497920116594,0.03784965130039352,0.035404315129559855,0.36136854075891117,185.7713135341709,0.9249999496654042,555.7591232931713,514.0771610722727,41.68196222089863,0.8902495612951906,0.037849771501312246,0.03540436893841921,0.3613684718475072,185.7712289778583,0.9249999496653913,555.7589763127492,514.0770251153824,41.68195119736677,0.8661898085242434,,,0.101,207.68718042215278,2056.308717051017,2056.3086920421065,2.5008910854924083e-05,63.745570228581535,0.13381019147575657,,,259.35448549267034,0.00042502576232298923,111.52242876184823,,,,50.96933387800399,0.00021251199601162013,3.5309224294750923,1249.1142207333662,0.0,-0.0,0.0,130.04528152055073
8,1,9,0.0968,4.156703522275457e-05,0.000258866764929171,1240.3292319441898,,,,0,1.0544434872864925e-13,1,2318.4127255205126,2318.4127255205126,1.488029936784163e-13,370.946036083282,76.97130248728102,0.33340741286457753,,,349.80100469720634,2318.4126839534774,2225.6760374256282,92.7365015594012,2318.412538985029,0.00014496844812823465,0.8302877458560686,0.05525150347384448,0.05454117345884932,0.1571909161189489,116.71839998191477,0.96,773.4649663586482,742.5263677043023,30.938598654345938,0.8297836872920159,0.05540450477843971,0.05469251671536426,0.15716611328676552,116.60034543847476,0.96,772.8045863389405,741.8924028853828,30.912183453557635,0.829278923808182,0.05555740241550426,0.05484419545544754,0.15714147366678966,116.48225927681679,0.96,772.1429862874405,741.2572668359429,30.885719451497632,,,,744.6047888215264,2225.6760374256282,2058.7501898958285,166.92581025331205,2225.6760001491407,3.7276487427430476e-05,0.8762507974371793,0.12437294005231682,0.12333368069925865,0.36167815348850485,186.15130355384633,0.9249999504681642,556.4191846419501,514.6877182333401,41.73146640860995,0.8762507974371793,0.12437294005231682,0.12333368069925865,0.36167810195829314,186.15124029611817,0.9249999504681546,556.419074836197,514.6876166630186,41.731458173178275,0.891190342093713,0.03626651286383487,0.03532596278178135,0.36167805389770136,186.15118129763243,0.9249999504679007,556.4189724239427,514.6875219315472,41.73145049239551,0.8911900485491131,0.03626656423627407,0.03532607698235157,0.36167795808054876,186.15106367392949,0.924999950467883,556.4187682470508,514.6873330679225,41.73143517912832,0.872866169634613,,,0.101,207.9337691794787,2058.7501898958285,2058.7501648869184,2.5008910089879064e-05,63.821255886770686,0.12713383036538697,,,259.66241566514617,0.0005177335285181019,111.65483873601286,,,,62.011107354315044,0.00025886568495865343,3.5348819855171847,1240.32923194419,0.0,-0.0,0.0,120.06386965219757
9,1,10,0.08604,4.154117784315595e-05,0.00013012137078423673,1249.115800383492,,,,0,1.0544327506943531e-13,1,2318.412733581139,2318.412733581139,1.4880304865115145e-13,370.9460373729823,76.97130275489381,0.33340741286630216,,,349.80100619657287,2318.4126920399613,2225.6760454901146,92.73650189542151,2318.4125473855365,0.0001446544248318986,0.8304874279821658,0.054764678423979106,0.054564996297881835,0.15719091614470113,116.71840010407139,0.96,773.464967041436,742.5263683597785,30.938598681657474,0.8299787467764258,0.054922762323004554,0.05472770283859463,0.15716611339218337,116.60034594195453,0.96,772.804589157555,741.8924055912528,30.91218356630224,0.8294695254982676,0.0550809367910188,0.05489033510093331,0.15714147384846977,116.48226015054692,0.96,772.1429911865453,741.2572715390835,30.885719647461798,,,,744.6047880482473,2225.6760454901146,2058.7501875594735,166.92581865002663,2225.6760062094995,3.928061510814811e-05,0.8762506859621522,0.00041540609914671466,0.0004155175741737139,0.3616781292277188,186.1512735355637,0.9249999468997416,556.4191343854415,514.6876697605335,41.731464624907886,0.8762506859621522,0.00041540609914671346,0.0004155175741737151,0.36167809226520004,186.15122816092185,0.9249999468997345,556.4190556219883,514.6875969043397,41.731458717648614,0.891299897775121,0.03557128969209881,0.03546173401069077,0.3616780576899883,186.15118571688635,0.9249999468994433,556.4189819457566,514.6875287536673,41.73145319208942,0.8912996657579396,0.03557140486195329,0.03546178765312679,0.361677988381544,186.1511006348755,0.9249999468994301,556.4188342563135,514.6873921409328,41.731442115380695,0.8752116538485365,,,0.101,207.93376894350683,2058.7501875594735,2058.750162550564,2.5008909823030952e-05,63.82125581434368,0.12478834615146353,,,259.6624263761511,0.000260242741229842,111.65484334174496,,,,53.22415316894716,0.00013012105283614187,3.535100935457365,1249.1158003834921,0.0,-0.0,0.0,107.47392346499565
