# NH4_removal_fraction,LCOW,GenericNP Capital Cost,Electricity Cost,S_PO4 Concentration, treated stream,S_NH4 Concentration, treated stream
1.000000e-01,nan,nan,nan,nan,nan
5.250000e-01,7.939294e-03,2.723660e+04,7.574104e-03,3.081835e+00,9.713968e-01
9.500000e-01,nan,nan,nan,nan,nan
