steam_cost,electricity_cost,LCOW,SEC
1.80E-03,4.18E-01,3.63E+00,1.44E+01
1.80E-03,4.29E-01,3.68E+00,1.44E+01
1.80E-03,4.39E-01,3.74E+00,1.44E+01
1.80E-03,4.49E-01,3.79E+00,1.44E+01
1.80E-03,4.59E-01,3.85E+00,1.44E+01
1.80E-03,4.69E-01,3.90E+00,1.44E+01
1.80E-03,4.80E-01,3.95E+00,1.44E+01
1.80E-03,4.90E-01,4.01E+00,1.44E+01
1.80E-03,5.00E-01,4.06E+00,1.44E+01
1.96E-03,0.00E+00,1.42E+00,1.44E+01
1.96E-03,1.02E-02,1.47E+00,1.44E+01
1.96E-03,2.04E-02,1.52E+00,1.44E+01
1.96E-03,3.06E-02,1.58E+00,1.44E+01
1.96E-03,4.08E-02,1.63E+00,1.44E+01
1.96E-03,5.10E-02,1.69E+00,1.44E+01
1.96E-03,6.12E-02,1.74E+00,1.44E+01
1.96E-03,7.14E-02,1.79E+00,1.44E+01
1.96E-03,8.16E-02,1.85E+00,1.44E+01
1.96E-03,9.18E-02,1.90E+00,1.44E+01
1.96E-03,1.02E-01,1.96E+00,1.44E+01
1.96E-03,1.12E-01,2.01E+00,1.44E+01
1.96E-03,1.22E-01,2.06E+00,1.44E+01
1.96E-03,1.33E-01,2.12E+00,1.44E+01
1.96E-03,1.43E-01,2.17E+00,1.44E+01
1.96E-03,1.53E-01,2.23E+00,1.44E+01
1.96E-03,1.63E-01,2.28E+00,1.44E+01
1.96E-03,1.73E-01,2.33E+00,1.44E+01
1.96E-03,1.84E-01,2.39E+00,1.44E+01
1.96E-03,1.94E-01,2.44E+00,1.44E+01
1.96E-03,2.04E-01,2.50E+00,1.44E+01
1.96E-03,2.14E-01,2.55E+00,1.44E+01
1.96E-03,2.24E-01,2.60E+00,1.44E+01
1.96E-03,2.35E-01,2.66E+00,1.44E+01
1.96E-03,2.45E-01,2.71E+00,1.44E+01
1.96E-03,2.55E-01,2.77E+00,1.44E+01
1.96E-03,2.65E-01,2.82E+00,1.44E+01
1.96E-03,2.76E-01,2.87E+00,1.44E+01
1.96E-03,2.86E-01,2.93E+00,1.44E+01
1.96E-03,2.96E-01,2.98E+00,1.44E+01
1.96E-03,3.06E-01,3.04E+00,1.44E+01
1.96E-03,3.16E-01,3.09E+00,1.44E+01
1.96E-03,3.27E-01,3.14E+00,1.44E+01
1.96E-03,3.37E-01,3.20E+00,1.44E+01
1.96E-03,3.47E-01,3.25E+00,1.44E+01
1.96E-03,3.57E-01,3.31E+00,1.44E+01
1.96E-03,3.67E-01,3.36E+00,1.44E+01
1.96E-03,3.78E-01,3.41E+00,1.44E+01
1.96E-03,3.88E-01,3.47E+00,1.44E+01
1.96E-03,3.98E-01,3.52E+00,1.44E+01
1.96E-03,4.08E-01,3.58E+00,1.44E+01
1.96E-03,4.18E-01,3.63E+00,1.44E+01
1.96E-03,4.29E-01,3.68E+00,1.44E+01
1.96E-03,4.39E-01,3.74E+00,1.44E+01
1.96E-03,4.49E-01,3.79E+00,1.44E+01
1.96E-03,4.59E-01,3.85E+00,1.44E+01
1.96E-03,4.69E-01,3.90E+00,1.44E+01
1.96E-03,4.80E-01,3.95E+00,1.44E+01
1.96E-03,4.90E-01,4.01E+00,1.44E+01
1.96E-03,5.00E-01,4.06E+00,1.44E+01
2.12E-03,0.00E+00,1.42E+00,1.44E+01
2.12E-03,1.02E-02,1.47E+00,1.44E+01
2.12E-03,2.04E-02,1.52E+00,1.44E+01
2.12E-03,3.06E-02,1.58E+00,1.44E+01
2.12E-03,4.08E-02,1.63E+00,1.44E+01
2.12E-03,5.10E-02,1.69E+00,1.44E+01
2.12E-03,6.12E-02,1.74E+00,1.44E+01
2.12E-03,7.14E-02,1.79E+00,1.44E+01
2.12E-03,8.16E-02,1.85E+00,1.44E+01
2.12E-03,9.18E-02,1.90E+00,1.44E+01
2.12E-03,1.02E-01,1.96E+00,1.44E+01
2.12E-03,1.12E-01,2.01E+00,1.44E+01
2.12E-03,1.22E-01,2.06E+00,1.44E+01
2.12E-03,1.33E-01,2.12E+00,1.44E+01
2.12E-03,1.43E-01,2.17E+00,1.44E+01
2.12E-03,1.53E-01,2.23E+00,1.44E+01
2.12E-03,1.63E-01,2.28E+00,1.44E+01
2.12E-03,1.73E-01,2.33E+00,1.44E+01
2.12E-03,1.84E-01,2.39E+00,1.44E+01
2.12E-03,1.94E-01,2.44E+00,1.44E+01
2.12E-03,2.04E-01,2.50E+00,1.44E+01
2.12E-03,2.14E-01,2.55E+00,1.44E+01
2.12E-03,2.24E-01,2.60E+00,1.44E+01
2.12E-03,2.35E-01,2.66E+00,1.44E+01
2.12E-03,2.45E-01,2.71E+00,1.44E+01
2.12E-03,2.55E-01,2.77E+00,1.44E+01
2.12E-03,2.65E-01,2.82E+00,1.44E+01
2.12E-03,2.76E-01,2.87E+00,1.44E+01
2.12E-03,2.86E-01,2.93E+00,1.44E+01
2.12E-03,2.96E-01,2.98E+00,1.44E+01
2.12E-03,3.06E-01,3.04E+00,1.44E+01
2.12E-03,3.16E-01,3.09E+00,1.44E+01
2.12E-03,3.27E-01,3.14E+00,1.44E+01
2.12E-03,3.37E-01,3.20E+00,1.44E+01
2.12E-03,3.47E-01,3.25E+00,1.44E+01
2.12E-03,3.57E-01,3.31E+00,1.44E+01
2.12E-03,3.67E-01,3.36E+00,1.44E+01
2.12E-03,3.78E-01,3.41E+00,1.44E+01
2.12E-03,3.88E-01,3.47E+00,1.44E+01
2.12E-03,3.98E-01,3.52E+00,1.44E+01
2.12E-03,4.08E-01,3.58E+00,1.44E+01
2.12E-03,4.18E-01,3.63E+00,1.44E+01
2.12E-03,4.29E-01,3.68E+00,1.44E+01
2.12E-03,4.39E-01,3.74E+00,1.44E+01
2.12E-03,4.49E-01,3.79E+00,1.44E+01
2.12E-03,4.59E-01,3.85E+00,1.44E+01
2.12E-03,4.69E-01,3.90E+00,1.44E+01
2.12E-03,4.80E-01,3.95E+00,1.44E+01
2.12E-03,4.90E-01,4.01E+00,1.44E+01
2.12E-03,5.00E-01,4.06E+00,1.44E+01
2.29E-03,0.00E+00,1.42E+00,1.44E+01
2.29E-03,1.02E-02,1.47E+00,1.44E+01
2.29E-03,2.04E-02,1.52E+00,1.44E+01
2.29E-03,3.06E-02,1.58E+00,1.44E+01
2.29E-03,4.08E-02,1.63E+00,1.44E+01
2.29E-03,5.10E-02,1.69E+00,1.44E+01
2.29E-03,6.12E-02,1.74E+00,1.44E+01
2.29E-03,7.14E-02,1.79E+00,1.44E+01
2.29E-03,8.16E-02,1.85E+00,1.44E+01
2.29E-03,9.18E-02,1.90E+00,1.44E+01
2.29E-03,1.02E-01,1.96E+00,1.44E+01
2.29E-03,1.12E-01,2.01E+00,1.44E+01
2.29E-03,1.22E-01,2.06E+00,1.44E+01
2.29E-03,1.33E-01,2.12E+00,1.44E+01
2.29E-03,1.43E-01,2.17E+00,1.44E+01
2.29E-03,1.53E-01,2.23E+00,1.44E+01
2.29E-03,1.63E-01,2.28E+00,1.44E+01
2.29E-03,1.73E-01,2.33E+00,1.44E+01
2.29E-03,1.84E-01,2.39E+00,1.44E+01
2.29E-03,1.94E-01,2.44E+00,1.44E+01
2.29E-03,2.04E-01,2.50E+00,1.44E+01
2.29E-03,2.14E-01,2.55E+00,1.44E+01
2.29E-03,2.24E-01,2.60E+00,1.44E+01
2.29E-03,2.35E-01,2.66E+00,1.44E+01
2.29E-03,2.45E-01,2.71E+00,1.44E+01
2.29E-03,2.55E-01,2.77E+00,1.44E+01
2.29E-03,2.65E-01,2.82E+00,1.44E+01
2.29E-03,2.76E-01,2.87E+00,1.44E+01
2.29E-03,2.86E-01,2.93E+00,1.44E+01
2.29E-03,2.96E-01,2.98E+00,1.44E+01
2.29E-03,3.06E-01,3.04E+00,1.44E+01
2.29E-03,3.16E-01,3.09E+00,1.44E+01
2.29E-03,3.27E-01,3.14E+00,1.44E+01
2.29E-03,3.37E-01,3.20E+00,1.44E+01
2.29E-03,3.47E-01,3.25E+00,1.44E+01
2.29E-03,3.57E-01,3.31E+00,1.44E+01
2.29E-03,3.67E-01,3.36E+00,1.44E+01
2.29E-03,3.78E-01,3.41E+00,1.44E+01
2.29E-03,3.88E-01,3.47E+00,1.44E+01
2.29E-03,3.98E-01,3.52E+00,1.44E+01
2.29E-03,4.08E-01,3.58E+00,1.44E+01
2.29E-03,4.18E-01,3.63E+00,1.44E+01
2.29E-03,4.29E-01,3.68E+00,1.44E+01
2.29E-03,4.39E-01,3.74E+00,1.44E+01
2.29E-03,4.49E-01,3.79E+00,1.44E+01
2.29E-03,4.59E-01,3.85E+00,1.44E+01
2.29E-03,4.69E-01,3.90E+00,1.44E+01
2.29E-03,4.80E-01,3.95E+00,1.44E+01
2.29E-03,4.90E-01,4.01E+00,1.44E+01
2.29E-03,5.00E-01,4.06E+00,1.44E+01
2.45E-03,0.00E+00,1.42E+00,1.44E+01
2.45E-03,1.02E-02,1.47E+00,1.44E+01
2.45E-03,2.04E-02,1.52E+00,1.44E+01
2.45E-03,3.06E-02,1.58E+00,1.44E+01
2.45E-03,4.08E-02,1.63E+00,1.44E+01
2.45E-03,5.10E-02,1.69E+00,1.44E+01
2.45E-03,6.12E-02,1.74E+00,1.44E+01
2.45E-03,7.14E-02,1.79E+00,1.44E+01
2.45E-03,8.16E-02,1.85E+00,1.44E+01
2.45E-03,9.18E-02,1.90E+00,1.44E+01
2.45E-03,1.02E-01,1.96E+00,1.44E+01
2.45E-03,1.12E-01,2.01E+00,1.44E+01
2.45E-03,1.22E-01,2.06E+00,1.44E+01
2.45E-03,1.33E-01,2.12E+00,1.44E+01
2.45E-03,1.43E-01,2.17E+00,1.44E+01
2.45E-03,1.53E-01,2.23E+00,1.44E+01
2.45E-03,1.63E-01,2.28E+00,1.44E+01
2.45E-03,1.73E-01,2.33E+00,1.44E+01
2.45E-03,1.84E-01,2.39E+00,1.44E+01
2.45E-03,1.94E-01,2.44E+00,1.44E+01
2.45E-03,2.04E-01,2.50E+00,1.44E+01
2.45E-03,2.14E-01,2.55E+00,1.44E+01
2.45E-03,2.24E-01,2.60E+00,1.44E+01
2.45E-03,2.35E-01,2.66E+00,1.44E+01
2.45E-03,2.45E-01,2.71E+00,1.44E+01
2.45E-03,2.55E-01,2.77E+00,1.44E+01
2.45E-03,2.65E-01,2.82E+00,1.44E+01
2.45E-03,2.76E-01,2.87E+00,1.44E+01
2.45E-03,2.86E-01,2.93E+00,1.44E+01
2.45E-03,2.96E-01,2.98E+00,1.44E+01
2.45E-03,3.06E-01,3.04E+00,1.44E+01
2.45E-03,3.16E-01,3.09E+00,1.44E+01
2.45E-03,3.27E-01,3.14E+00,1.44E+01
2.45E-03,3.37E-01,3.20E+00,1.44E+01
2.45E-03,3.47E-01,3.25E+00,1.44E+01
2.45E-03,3.57E-01,3.31E+00,1.44E+01
2.45E-03,3.67E-01,3.36E+00,1.44E+01
2.45E-03,3.78E-01,3.41E+00,1.44E+01
2.45E-03,3.88E-01,3.47E+00,1.44E+01
2.45E-03,3.98E-01,3.52E+00,1.44E+01
2.45E-03,4.08E-01,3.58E+00,1.44E+01
2.45E-03,4.18E-01,3.63E+00,1.44E+01
2.45E-03,4.29E-01,3.68E+00,1.44E+01
2.45E-03,4.39E-01,3.74E+00,1.44E+01
2.45E-03,4.49E-01,3.79E+00,1.44E+01
2.45E-03,4.59E-01,3.85E+00,1.44E+01
2.45E-03,4.69E-01,3.90E+00,1.44E+01
2.45E-03,4.80E-01,3.95E+00,1.44E+01
2.45E-03,4.90E-01,4.01E+00,1.44E+01
2.45E-03,5.00E-01,4.06E+00,1.44E+01
2.61E-03,0.00E+00,1.42E+00,1.44E+01
2.61E-03,1.02E-02,1.47E+00,1.44E+01
2.61E-03,2.04E-02,1.52E+00,1.44E+01
2.61E-03,3.06E-02,1.58E+00,1.44E+01
2.61E-03,4.08E-02,1.63E+00,1.44E+01
2.61E-03,5.10E-02,1.69E+00,1.44E+01
2.61E-03,6.12E-02,1.74E+00,1.44E+01
2.61E-03,7.14E-02,1.79E+00,1.44E+01
2.61E-03,8.16E-02,1.85E+00,1.44E+01
2.61E-03,9.18E-02,1.90E+00,1.44E+01
2.61E-03,1.02E-01,1.96E+00,1.44E+01
2.61E-03,1.12E-01,2.01E+00,1.44E+01
2.61E-03,1.22E-01,2.06E+00,1.44E+01
2.61E-03,1.33E-01,2.12E+00,1.44E+01
2.61E-03,1.43E-01,2.17E+00,1.44E+01
2.61E-03,1.53E-01,2.23E+00,1.44E+01
2.61E-03,1.63E-01,2.28E+00,1.44E+01
2.61E-03,1.73E-01,2.33E+00,1.44E+01
2.61E-03,1.84E-01,2.39E+00,1.44E+01
2.61E-03,1.94E-01,2.44E+00,1.44E+01
2.61E-03,2.04E-01,2.50E+00,1.44E+01
2.61E-03,2.14E-01,2.55E+00,1.44E+01
2.61E-03,2.24E-01,2.60E+00,1.44E+01
2.61E-03,2.35E-01,2.66E+00,1.44E+01
2.61E-03,2.45E-01,2.71E+00,1.44E+01
2.61E-03,2.55E-01,2.77E+00,1.44E+01
2.61E-03,2.65E-01,2.82E+00,1.44E+01
2.61E-03,2.76E-01,2.87E+00,1.44E+01
2.61E-03,2.86E-01,2.93E+00,1.44E+01
2.61E-03,2.96E-01,2.98E+00,1.44E+01
2.61E-03,3.06E-01,3.04E+00,1.44E+01
2.61E-03,3.16E-01,3.09E+00,1.44E+01
2.61E-03,3.27E-01,3.14E+00,1.44E+01
2.61E-03,3.37E-01,3.20E+00,1.44E+01
2.61E-03,3.47E-01,3.25E+00,1.44E+01
2.61E-03,3.57E-01,3.31E+00,1.44E+01
2.61E-03,3.67E-01,3.36E+00,1.44E+01
2.61E-03,3.78E-01,3.41E+00,1.44E+01
2.61E-03,3.88E-01,3.47E+00,1.44E+01
2.61E-03,3.98E-01,3.52E+00,1.44E+01
2.61E-03,4.08E-01,3.58E+00,1.44E+01
2.61E-03,4.18E-01,3.63E+00,1.44E+01
2.61E-03,4.29E-01,3.68E+00,1.44E+01
2.61E-03,4.39E-01,3.74E+00,1.44E+01
2.61E-03,4.49E-01,3.79E+00,1.44E+01
2.61E-03,4.59E-01,3.85E+00,1.44E+01
2.61E-03,4.69E-01,3.90E+00,1.44E+01
2.61E-03,4.80E-01,3.95E+00,1.44E+01
2.61E-03,4.90E-01,4.01E+00,1.44E+01
2.61E-03,5.00E-01,4.06E+00,1.44E+01
2.78E-03,0.00E+00,1.42E+00,1.44E+01
2.78E-03,1.02E-02,1.47E+00,1.44E+01
2.78E-03,2.04E-02,1.52E+00,1.44E+01
2.78E-03,3.06E-02,1.58E+00,1.44E+01
2.78E-03,4.08E-02,1.63E+00,1.44E+01
2.78E-03,5.10E-02,1.69E+00,1.44E+01
2.78E-03,6.12E-02,1.74E+00,1.44E+01
2.78E-03,7.14E-02,1.79E+00,1.44E+01
2.78E-03,8.16E-02,1.85E+00,1.44E+01
2.78E-03,9.18E-02,1.90E+00,1.44E+01
2.78E-03,1.02E-01,1.96E+00,1.44E+01
2.78E-03,1.12E-01,2.01E+00,1.44E+01
2.78E-03,1.22E-01,2.06E+00,1.44E+01
2.78E-03,1.33E-01,2.12E+00,1.44E+01
2.78E-03,1.43E-01,2.17E+00,1.44E+01
2.78E-03,1.53E-01,2.23E+00,1.44E+01
2.78E-03,1.63E-01,2.28E+00,1.44E+01
2.78E-03,1.73E-01,2.33E+00,1.44E+01
2.78E-03,1.84E-01,2.39E+00,1.44E+01
2.78E-03,1.94E-01,2.44E+00,1.44E+01
2.78E-03,2.04E-01,2.50E+00,1.44E+01
2.78E-03,2.14E-01,2.55E+00,1.44E+01
2.78E-03,2.24E-01,2.60E+00,1.44E+01
2.78E-03,2.35E-01,2.66E+00,1.44E+01
2.78E-03,2.45E-01,2.71E+00,1.44E+01
2.78E-03,2.55E-01,2.77E+00,1.44E+01
2.78E-03,2.65E-01,2.82E+00,1.44E+01
2.78E-03,2.76E-01,2.87E+00,1.44E+01
2.78E-03,2.86E-01,2.93E+00,1.44E+01
2.78E-03,2.96E-01,2.98E+00,1.44E+01
2.78E-03,3.06E-01,3.04E+00,1.44E+01
2.78E-03,3.16E-01,3.09E+00,1.44E+01
2.78E-03,3.27E-01,3.14E+00,1.44E+01
2.78E-03,3.37E-01,3.20E+00,1.44E+01
2.78E-03,3.47E-01,3.25E+00,1.44E+01
2.78E-03,3.57E-01,3.31E+00,1.44E+01
2.78E-03,3.67E-01,3.36E+00,1.44E+01
2.78E-03,3.78E-01,3.41E+00,1.44E+01
2.78E-03,3.88E-01,3.47E+00,1.44E+01
2.78E-03,3.98E-01,3.52E+00,1.44E+01
2.78E-03,4.08E-01,3.58E+00,1.44E+01
2.78E-03,4.18E-01,3.63E+00,1.44E+01
2.78E-03,4.29E-01,3.68E+00,1.44E+01
2.78E-03,4.39E-01,3.74E+00,1.44E+01
2.78E-03,4.49E-01,3.79E+00,1.44E+01
2.78E-03,4.59E-01,3.85E+00,1.44E+01
2.78E-03,4.69E-01,3.90E+00,1.44E+01
2.78E-03,4.80E-01,3.95E+00,1.44E+01
2.78E-03,4.90E-01,4.01E+00,1.44E+01
2.78E-03,5.00E-01,4.06E+00,1.44E+01
2.94E-03,0.00E+00,1.42E+00,1.44E+01
2.94E-03,1.02E-02,1.47E+00,1.44E+01
2.94E-03,2.04E-02,1.52E+00,1.44E+01
2.94E-03,3.06E-02,1.58E+00,1.44E+01
2.94E-03,4.08E-02,1.63E+00,1.44E+01
2.94E-03,5.10E-02,1.69E+00,1.44E+01
2.94E-03,6.12E-02,1.74E+00,1.44E+01
2.94E-03,7.14E-02,1.79E+00,1.44E+01
2.94E-03,8.16E-02,1.85E+00,1.44E+01
2.94E-03,9.18E-02,1.90E+00,1.44E+01
2.94E-03,1.02E-01,1.96E+00,1.44E+01
2.94E-03,1.12E-01,2.01E+00,1.44E+01
2.94E-03,1.22E-01,2.06E+00,1.44E+01
2.94E-03,1.33E-01,2.12E+00,1.44E+01
2.94E-03,1.43E-01,2.17E+00,1.44E+01
2.94E-03,1.53E-01,2.23E+00,1.44E+01
2.94E-03,1.63E-01,2.28E+00,1.44E+01
2.94E-03,1.73E-01,2.33E+00,1.44E+01
2.94E-03,1.84E-01,2.39E+00,1.44E+01
2.94E-03,1.94E-01,2.44E+00,1.44E+01
2.94E-03,2.04E-01,2.50E+00,1.44E+01
2.94E-03,2.14E-01,2.55E+00,1.44E+01
2.94E-03,2.24E-01,2.60E+00,1.44E+01
2.94E-03,2.35E-01,2.66E+00,1.44E+01
2.94E-03,2.45E-01,2.71E+00,1.44E+01
2.94E-03,2.55E-01,2.77E+00,1.44E+01
2.94E-03,2.65E-01,2.82E+00,1.44E+01
2.94E-03,2.76E-01,2.87E+00,1.44E+01
2.94E-03,2.86E-01,2.93E+00,1.44E+01
2.94E-03,2.96E-01,2.98E+00,1.44E+01
2.94E-03,3.06E-01,3.04E+00,1.44E+01
2.94E-03,3.16E-01,3.09E+00,1.44E+01
2.94E-03,3.27E-01,3.14E+00,1.44E+01
2.94E-03,3.37E-01,3.20E+00,1.44E+01
2.94E-03,3.47E-01,3.25E+00,1.44E+01
2.94E-03,3.57E-01,3.31E+00,1.44E+01
2.94E-03,3.67E-01,3.36E+00,1.44E+01
2.94E-03,3.78E-01,3.41E+00,1.44E+01
2.94E-03,3.88E-01,3.47E+00,1.44E+01
2.94E-03,3.98E-01,3.52E+00,1.44E+01
2.94E-03,4.08E-01,3.58E+00,1.44E+01
2.94E-03,4.18E-01,3.63E+00,1.44E+01
2.94E-03,4.29E-01,3.68E+00,1.44E+01
2.94E-03,4.39E-01,3.74E+00,1.44E+01
2.94E-03,4.49E-01,3.79E+00,1.44E+01
2.94E-03,4.59E-01,3.85E+00,1.44E+01
2.94E-03,4.69E-01,3.90E+00,1.44E+01
2.94E-03,4.80E-01,3.95E+00,1.44E+01
2.94E-03,4.90E-01,4.01E+00,1.44E+01
2.94E-03,5.00E-01,4.06E+00,1.44E+01
3.10E-03,0.00E+00,1.42E+00,1.44E+01
3.10E-03,1.02E-02,1.47E+00,1.44E+01
3.10E-03,2.04E-02,nan,nan
3.10E-03,3.06E-02,1.58E+00,1.44E+01
3.10E-03,4.08E-02,1.63E+00,1.44E+01
3.10E-03,5.10E-02,1.69E+00,1.44E+01
3.10E-03,6.12E-02,1.74E+00,1.44E+01
3.10E-03,7.14E-02,1.79E+00,1.44E+01
3.10E-03,8.16E-02,1.85E+00,1.44E+01
3.10E-03,9.18E-02,1.90E+00,1.44E+01
3.10E-03,1.02E-01,1.96E+00,1.44E+01
3.10E-03,1.12E-01,2.01E+00,1.44E+01
3.10E-03,1.22E-01,2.06E+00,1.44E+01
3.10E-03,1.33E-01,2.12E+00,1.44E+01
3.10E-03,1.43E-01,2.17E+00,1.44E+01
3.10E-03,1.53E-01,2.23E+00,1.44E+01
3.10E-03,1.63E-01,2.28E+00,1.44E+01
3.10E-03,1.73E-01,2.33E+00,1.44E+01
3.10E-03,1.84E-01,2.39E+00,1.44E+01
3.10E-03,1.94E-01,2.44E+00,1.44E+01
3.10E-03,2.04E-01,2.50E+00,1.44E+01
3.10E-03,2.14E-01,2.55E+00,1.44E+01
3.10E-03,2.24E-01,2.60E+00,1.44E+01
3.10E-03,2.35E-01,2.66E+00,1.44E+01
3.10E-03,2.45E-01,2.71E+00,1.44E+01
3.10E-03,2.55E-01,2.77E+00,1.44E+01
3.10E-03,2.65E-01,2.82E+00,1.44E+01
3.10E-03,2.76E-01,2.87E+00,1.44E+01
3.10E-03,2.86E-01,2.93E+00,1.44E+01
3.10E-03,2.96E-01,2.98E+00,1.44E+01
3.10E-03,3.06E-01,3.04E+00,1.44E+01
3.10E-03,3.16E-01,3.09E+00,1.44E+01
3.10E-03,3.27E-01,3.14E+00,1.44E+01
3.10E-03,3.37E-01,3.20E+00,1.44E+01
3.10E-03,3.47E-01,3.25E+00,1.44E+01
3.10E-03,3.57E-01,3.31E+00,1.44E+01
3.10E-03,3.67E-01,3.36E+00,1.44E+01
3.10E-03,3.78E-01,3.41E+00,1.44E+01
3.10E-03,3.88E-01,3.47E+00,1.44E+01
3.10E-03,3.98E-01,3.52E+00,1.44E+01
3.10E-03,4.08E-01,3.58E+00,1.44E+01
3.10E-03,4.18E-01,3.63E+00,1.44E+01
3.10E-03,4.29E-01,3.68E+00,1.44E+01
3.10E-03,4.39E-01,3.74E+00,1.44E+01
3.10E-03,4.49E-01,3.79E+00,1.44E+01
3.10E-03,4.59E-01,3.85E+00,1.44E+01
3.10E-03,4.69E-01,3.90E+00,1.44E+01
3.10E-03,4.80E-01,3.95E+00,1.44E+01
3.10E-03,4.90E-01,4.01E+00,1.44E+01
3.10E-03,5.00E-01,4.06E+00,1.44E+01
3.27E-03,0.00E+00,1.42E+00,1.44E+01
3.27E-03,1.02E-02,1.47E+00,1.44E+01
3.27E-03,2.04E-02,1.52E+00,1.44E+01
3.27E-03,3.06E-02,1.58E+00,1.44E+01
3.27E-03,4.08E-02,1.63E+00,1.44E+01
3.27E-03,5.10E-02,1.69E+00,1.44E+01
3.27E-03,6.12E-02,1.74E+00,1.44E+01
3.27E-03,7.14E-02,1.79E+00,1.44E+01
3.27E-03,8.16E-02,1.85E+00,1.44E+01
3.27E-03,9.18E-02,1.90E+00,1.44E+01
3.27E-03,1.02E-01,1.96E+00,1.44E+01
3.27E-03,1.12E-01,2.01E+00,1.44E+01
3.27E-03,1.22E-01,2.06E+00,1.44E+01
3.27E-03,1.33E-01,2.12E+00,1.44E+01
3.27E-03,1.43E-01,2.17E+00,1.44E+01
3.27E-03,1.53E-01,2.23E+00,1.44E+01
3.27E-03,1.63E-01,2.28E+00,1.44E+01
3.27E-03,1.73E-01,2.33E+00,1.44E+01
3.27E-03,1.84E-01,2.39E+00,1.44E+01
3.27E-03,1.94E-01,2.44E+00,1.44E+01
3.27E-03,2.04E-01,2.50E+00,1.44E+01
3.27E-03,2.14E-01,2.55E+00,1.44E+01
3.27E-03,2.24E-01,2.60E+00,1.44E+01
3.27E-03,2.35E-01,2.66E+00,1.44E+01
3.27E-03,2.45E-01,2.71E+00,1.44E+01
3.27E-03,2.55E-01,2.77E+00,1.44E+01
3.27E-03,2.65E-01,2.82E+00,1.44E+01
3.27E-03,2.76E-01,2.87E+00,1.44E+01
3.27E-03,2.86E-01,2.93E+00,1.44E+01
3.27E-03,2.96E-01,2.98E+00,1.44E+01
3.27E-03,3.06E-01,3.04E+00,1.44E+01
3.27E-03,3.16E-01,3.09E+00,1.44E+01
3.27E-03,3.27E-01,3.14E+00,1.44E+01
3.27E-03,3.37E-01,3.20E+00,1.44E+01
3.27E-03,3.47E-01,3.25E+00,1.44E+01
3.27E-03,3.57E-01,3.31E+00,1.44E+01
3.27E-03,3.67E-01,3.36E+00,1.44E+01
3.27E-03,3.78E-01,3.41E+00,1.44E+01
3.27E-03,3.88E-01,3.47E+00,1.44E+01
3.27E-03,3.98E-01,3.52E+00,1.44E+01
3.27E-03,4.08E-01,3.58E+00,1.44E+01
3.27E-03,4.18E-01,3.63E+00,1.44E+01
3.27E-03,4.29E-01,3.68E+00,1.44E+01
3.27E-03,4.39E-01,3.74E+00,1.44E+01
3.27E-03,4.49E-01,3.79E+00,1.44E+01
3.27E-03,4.59E-01,3.85E+00,1.44E+01
3.27E-03,4.69E-01,3.90E+00,1.44E+01
3.27E-03,4.80E-01,3.95E+00,1.44E+01
3.27E-03,4.90E-01,4.01E+00,1.44E+01
3.27E-03,5.00E-01,4.06E+00,1.44E+01
3.43E-03,0.00E+00,1.42E+00,1.44E+01
3.43E-03,1.02E-02,1.47E+00,1.44E+01
3.43E-03,2.04E-02,1.52E+00,1.44E+01
3.43E-03,3.06E-02,1.58E+00,1.44E+01
3.43E-03,4.08E-02,1.63E+00,1.44E+01
3.43E-03,5.10E-02,1.69E+00,1.44E+01
3.43E-03,6.12E-02,1.74E+00,1.44E+01
3.43E-03,7.14E-02,1.79E+00,1.44E+01
3.43E-03,8.16E-02,1.85E+00,1.44E+01
3.43E-03,9.18E-02,1.90E+00,1.44E+01
3.43E-03,1.02E-01,1.96E+00,1.44E+01
3.43E-03,1.12E-01,2.01E+00,1.44E+01
3.43E-03,1.22E-01,2.06E+00,1.44E+01
3.43E-03,1.33E-01,2.12E+00,1.44E+01
3.43E-03,1.43E-01,2.17E+00,1.44E+01
3.43E-03,1.53E-01,2.23E+00,1.44E+01
3.43E-03,1.63E-01,2.28E+00,1.44E+01
3.43E-03,1.73E-01,2.33E+00,1.44E+01
3.43E-03,1.84E-01,2.39E+00,1.44E+01
3.43E-03,1.94E-01,2.44E+00,1.44E+01
3.43E-03,2.04E-01,2.50E+00,1.44E+01
3.43E-03,2.14E-01,2.55E+00,1.44E+01
3.43E-03,2.24E-01,2.60E+00,1.44E+01
3.43E-03,2.35E-01,2.66E+00,1.44E+01
3.43E-03,2.45E-01,2.71E+00,1.44E+01
3.43E-03,2.55E-01,2.77E+00,1.44E+01
3.43E-03,2.65E-01,2.82E+00,1.44E+01
3.43E-03,2.76E-01,2.87E+00,1.44E+01
3.43E-03,2.86E-01,2.93E+00,1.44E+01
3.43E-03,2.96E-01,2.98E+00,1.44E+01
3.43E-03,3.06E-01,3.04E+00,1.44E+01
3.43E-03,3.16E-01,3.09E+00,1.44E+01
3.43E-03,3.27E-01,3.14E+00,1.44E+01
3.43E-03,3.37E-01,3.20E+00,1.44E+01
3.43E-03,3.47E-01,3.25E+00,1.44E+01
3.43E-03,3.57E-01,3.31E+00,1.44E+01
3.43E-03,3.67E-01,3.36E+00,1.44E+01
3.43E-03,3.78E-01,3.41E+00,1.44E+01
3.43E-03,3.88E-01,3.47E+00,1.44E+01
3.43E-03,3.98E-01,3.52E+00,1.44E+01
