# steam_cost,electricity_cost,LCOW,SEC
1.684211e-03,1.578947e-01,2.067919e+00,5.859627e+00
1.684211e-03,1.842105e-01,2.124878e+00,5.859627e+00
1.684211e-03,2.105263e-01,2.181837e+00,5.859627e+00
1.684211e-03,2.368421e-01,2.238797e+00,5.859627e+00
1.684211e-03,2.631579e-01,2.295756e+00,5.859627e+00
1.684211e-03,2.894737e-01,2.352715e+00,5.859627e+00
1.684211e-03,3.157895e-01,2.409674e+00,5.859627e+00
1.684211e-03,3.421053e-01,2.466633e+00,5.859627e+00
1.684211e-03,3.684211e-01,2.523592e+00,5.859627e+00
1.684211e-03,3.947368e-01,2.580552e+00,5.859627e+00
1.684211e-03,4.210526e-01,2.637511e+00,5.859627e+00
1.684211e-03,4.473684e-01,2.694470e+00,5.859627e+00
1.684211e-03,4.736842e-01,2.751429e+00,5.859627e+00
1.684211e-03,5.000000e-01,2.808388e+00,5.859627e+00
2.105263e-03,0.000000e+00,1.885758e+00,5.859627e+00
2.105263e-03,2.631579e-02,1.942717e+00,5.859627e+00
2.105263e-03,5.263158e-02,1.999676e+00,5.859627e+00
2.105263e-03,7.894737e-02,2.056635e+00,5.859627e+00
2.105263e-03,1.052632e-01,2.113595e+00,5.859627e+00
2.105263e-03,1.315789e-01,2.170554e+00,5.859627e+00
2.105263e-03,1.578947e-01,2.227513e+00,5.859627e+00
2.105263e-03,1.842105e-01,2.284472e+00,5.859627e+00
2.105263e-03,2.105263e-01,2.341431e+00,5.859627e+00
2.105263e-03,2.368421e-01,2.398390e+00,5.859627e+00
2.105263e-03,2.631579e-01,2.455350e+00,5.859627e+00
2.105263e-03,2.894737e-01,2.512309e+00,5.859627e+00
2.105263e-03,3.157895e-01,2.569268e+00,5.859627e+00
2.105263e-03,3.421053e-01,2.626227e+00,5.859627e+00
2.105263e-03,3.684211e-01,2.683186e+00,5.859627e+00
2.105263e-03,3.947368e-01,2.740145e+00,5.859627e+00
2.105263e-03,4.210526e-01,2.797105e+00,5.859627e+00
2.105263e-03,4.473684e-01,2.854064e+00,5.859627e+00
2.105263e-03,4.736842e-01,2.911023e+00,5.859627e+00
2.105263e-03,5.000000e-01,2.967982e+00,5.859627e+00
2.526316e-03,0.000000e+00,2.044995e+00,5.859627e+00
2.526316e-03,2.631579e-02,2.101954e+00,5.859627e+00
2.526316e-03,5.263158e-02,2.158914e+00,5.859627e+00
2.526316e-03,7.894737e-02,2.215873e+00,5.859627e+00
2.526316e-03,1.052632e-01,2.272832e+00,5.859627e+00
2.526316e-03,1.315789e-01,2.329791e+00,5.859626e+00
2.526316e-03,1.578947e-01,2.386750e+00,5.859627e+00
2.526316e-03,1.842105e-01,2.443709e+00,5.859627e+00
2.526316e-03,2.105263e-01,2.500669e+00,5.859627e+00
2.526316e-03,2.368421e-01,2.557628e+00,5.859627e+00
2.526316e-03,2.631579e-01,2.614587e+00,5.859627e+00
2.526316e-03,2.894737e-01,2.671546e+00,5.859627e+00
2.526316e-03,3.157895e-01,2.728505e+00,5.859627e+00
2.526316e-03,3.421053e-01,2.785464e+00,5.859627e+00
2.526316e-03,3.684211e-01,2.842424e+00,5.859627e+00
2.526316e-03,3.947368e-01,2.899383e+00,5.859627e+00
2.526316e-03,4.210526e-01,2.956342e+00,5.859627e+00
2.526316e-03,4.473684e-01,3.013301e+00,5.859627e+00
2.526316e-03,4.736842e-01,3.070260e+00,5.859627e+00
2.526316e-03,5.000000e-01,3.127219e+00,5.859627e+00
2.947368e-03,0.000000e+00,2.203976e+00,5.859627e+00
2.947368e-03,2.631579e-02,2.260935e+00,5.859627e+00
2.947368e-03,5.263158e-02,2.317894e+00,5.859627e+00
2.947368e-03,7.894737e-02,2.374853e+00,5.859627e+00
2.947368e-03,1.052632e-01,2.431813e+00,5.859627e+00
2.947368e-03,1.315789e-01,2.488772e+00,5.859627e+00
2.947368e-03,1.578947e-01,2.545731e+00,5.859627e+00
2.947368e-03,1.842105e-01,2.602690e+00,5.859627e+00
2.947368e-03,2.105263e-01,2.659649e+00,5.859627e+00
2.947368e-03,2.368421e-01,2.716609e+00,5.859627e+00
2.947368e-03,2.631579e-01,2.773568e+00,5.859627e+00
2.947368e-03,2.894737e-01,2.830527e+00,5.859627e+00
2.947368e-03,3.157895e-01,2.887486e+00,5.859627e+00
2.947368e-03,3.421053e-01,2.944445e+00,5.859627e+00
2.947368e-03,3.684211e-01,3.001404e+00,5.859627e+00
2.947368e-03,3.947368e-01,3.058364e+00,5.859627e+00
2.947368e-03,4.210526e-01,3.115323e+00,5.859627e+00
2.947368e-03,4.473684e-01,3.172282e+00,5.859627e+00
2.947368e-03,4.736842e-01,3.229241e+00,5.859627e+00
2.947368e-03,5.000000e-01,3.286200e+00,5.859627e+00
3.368421e-03,0.000000e+00,2.362762e+00,5.859627e+00
3.368421e-03,2.631579e-02,2.419721e+00,5.859627e+00
3.368421e-03,5.263158e-02,2.476680e+00,5.859627e+00
3.368421e-03,7.894737e-02,2.533640e+00,5.859627e+00
3.368421e-03,1.052632e-01,2.590599e+00,5.859627e+00
3.368421e-03,1.315789e-01,2.647558e+00,5.859627e+00
3.368421e-03,1.578947e-01,2.704517e+00,5.859627e+00
3.368421e-03,1.842105e-01,2.761476e+00,5.859627e+00
3.368421e-03,2.105263e-01,2.818435e+00,5.859627e+00
3.368421e-03,2.368421e-01,2.875395e+00,5.859627e+00
3.368421e-03,2.631579e-01,2.932354e+00,5.859627e+00
3.368421e-03,2.894737e-01,2.989313e+00,5.859627e+00
3.368421e-03,3.157895e-01,3.046272e+00,5.859627e+00
3.368421e-03,3.421053e-01,3.103231e+00,5.859627e+00
3.368421e-03,3.684211e-01,3.160190e+00,5.859627e+00
3.368421e-03,3.947368e-01,3.217150e+00,5.859627e+00
3.368421e-03,4.210526e-01,3.274109e+00,5.859627e+00
3.368421e-03,4.473684e-01,3.331068e+00,5.859627e+00
3.368421e-03,4.736842e-01,3.388027e+00,5.859627e+00
