DateTime,electric_customer_0_2022-07-05_2022-07-14_0,electric_energy_0_2022-07-05_2022-07-14_0,electric_energy_1_2022-07-05_2022-07-14_0,electric_energy_2_2022-07-05_2022-07-14_0,electric_energy_3_2022-07-05_2022-07-14_0,electric_demand_peak-summer_2022-07-05_2022-07-14_0,electric_demand_maximum_2022-07-05_2022-07-14_0
2022-07-07 19:45:00,3.8018333333333336,0.52939,0.0,0.0,0.0,2.55,8.03
2022-07-07 20:00:00,3.8018333333333336,0.52939,0.0,0.0,0.0,2.55,8.03
2022-07-07 20:15:00,3.8018333333333336,0.52939,0.0,0.0,0.0,2.55,8.03
2022-07-07 20:30:00,3.8018333333333336,0.52939,0.0,0.0,0.0,2.55,8.03
2022-07-07 20:45:00,3.8018333333333336,0.52939,0.0,0.0,0.0,2.55,8.03
2022-07-07 21:00:00,3.8018333333333336,0.0,0.0,0.12955,0.0,0.0,8.03
2022-07-07 21:15:00,3.8018333333333336,0.0,0.0,0.12955,0.0,0.0,8.03
2022-07-07 21:30:00,3.8018333333333336,0.0,0.0,0.12955,0.0,0.0,8.03
2022-07-07 21:45:00,3.8018333333333336,0.0,0.0,0.12955,0.0,0.0,8.03
2022-07-07 22:00:00,3.8018333333333336,0.0,0.0,0.12955,0.0,0.0,8.03
2022-07-07 22:15:00,3.8018333333333336,0.0,0.0,0.12955,0.0,0.0,8.03
2022-07-07 22:30:00,3.8018333333333336,0.0,0.0,0.12955,0.0,0.0,8.03
2022-07-07 22:45:00,3.8018333333333336,0.0,0.0,0.12955,0.0,0.0,8.03
2022-07-07 23:00:00,3.8018333333333336,0.0,0.0,0.12955,0.0,0.0,8.03
2022-07-07 23:15:00,3.8018333333333336,0.0,0.0,0.12955,0.0,0.0,8.03
