,S_su, S_aa, S_fa, S_va, S_bu, S_pro, S_ac, S_h2, S_ch4, S_IC, S_IN, S_I, X_c, X_ch, X_pr, X_li, X_su, X_aa, X_fa, X_c4, X_pro, X_ac, X_h2, X_I, S_cat, S_an, H2O,Volumetric Flowrate,bge2_ S_h2,bge2_ S_ch4,bge2_ S_IC,bge2_Volumetric Flowrate,bgr2_ S_h2,bgr2_ S_ch4,bgr2_ S_IC,bgr2_ H2O,bgr2_Volumetric Flowrate,bge1_ S_h2,bge1_ S_ch4,bge1_ S_IC,bge1_Volumetric Flowrate
0,4.143423120548626,2.7937815028135513,35.33787144534077,5.505672416514584,7.432721244667962,8.092248494581938,27.208365745572713,3.8548394898545434e-05,54.45189007209032,553.9019786284755,190.30047482606415,55.462318045424894,72.02542654528827,4.745205739285498,7.425427891554797,4.437586459484277,469.4857419134958,111.66757014079117,11.559059145530387,60.820005830298726,35.9106067223218,136.07923362195208,88.58312357788512,90.6296182339063,40.000000000003325,20.00000000000122,990964.2006568259,9303.430084149672,0.5977204946580156,422932.3949855976,770016.6472568786,1.0,0.004517274830775458,2748.428516055416,95.02735023269707,28.201336825566532,15122.797757425466,7615.562079699839,11692731.693495618,5693742.403801984,1.0
0,4.979711963306138,3.178201808150241,38.433792488714516,6.2228750680884755,8.459702951189707,9.172186100063211,30.088544597091612,4.460473151949565e-05,48.09226711528664,533.7890140808543,189.31244874360092,53.510990475447954,75.07547631259045,5.658449793873486,8.928356181760712,5.217768301917963,472.6850508086213,111.52226077788814,11.406250641187953,59.303478013607354,36.56014190222942,147.9425411306492,88.9917789685653,87.73383438940328,40.0,20.0,990964.2006567474,5614.499533110005,0.41738874048450914,225424.5415147986,447821.3357973642,1.0,0.005044086990408764,2456.824700136207,94.89718524041807,32.80887086358555,10272.972957023574,5186.249205250731,6828884.475567034,3434679.9356484935,1.0
0,0.913836791350036,0.9040977789207428,22.114741621228983,1.5785673503462518,1.9992619131180212,2.4192900647984317,14.748060487291676,1.1407944426970145e-05,45.18476257038862,567.9559864351716,202.33943275426665,79.54374773910679,44.95700632055827,0.9773682149785536,1.3252780213632962,1.11814251607808,398.9249559409748,100.76603845473299,11.300687926472339,84.46949819767734,39.02630022041635,33.20440614546985,86.86455631705955,112.79570574926389,40.000000000000874,20.000000000000387,990964.2006575305,9221.724895382786,0.17533487521222318,347871.669171977,782620.0020078369,1.0,0.0015122838062844321,2630.4513682733536,104.35471746175531,36.86038453153922,15462.963200924129,2520.190777253475,14012139.017181799,5604513.456228105,1.0
0,0.8482514678058304,0.8511073975504924,21.57173407160532,1.4649125015800295,1.8556770079786133,2.1802283746530575,13.878093833959,1.0575545262697308e-05,49.680522736789875,579.8325657694237,203.39618089083123,81.63473128412012,43.42645405323735,0.8983632480325101,1.2039923909824604,1.0419157293090784,392.3226174678983,99.21554716476281,11.052394170044487,83.033489382209,39.867258651251824,28.201101214307172,86.33044658749999,112.63874080399877,40.0,20.0,990964.2006488753,6943.850449226548,0.12239167453866068,288005.9168004936,601626.6447106269,1.0,0.0013844311064779148,2602.340257340684,96.82666163241774,24.944402778289813,11756.211580485853,1777.8165522422942,10646966.578812944,4229915.8617086755,1.0
0,3.313205337727109,2.37885142285184,32.2076419562421,4.582329644786321,6.069175092279919,6.941419362598962,25.125323036596303,3.225607996792286e-05,44.419851325802554,535.3706312236645,191.51323440800053,57.88628287871511,68.33837142902831,3.792403705076728,5.860997815654411,3.620011445727361,463.1948229857115,110.96854237858071,11.750229782558595,71.54073050966065,35.37132903413886,119.94452789908377,89.47802484047851,93.58361735625617,39.99999999999778,20.000000000000803,990964.0876001773,6236.73503502803,0.3352877067143505,231285.96985603293,498925.7706001161,1.0,0.0038521294883961566,2440.5591077175,99.09279128679378,38.48303897363199,11400.639644369503,4363.852294183259,8139670.904096056,3801875.038764608,1.0
0,3.5454724328136633,2.4986933370962623,33.04567950445744,4.828224394330166,6.430172914357337,7.265367940755933,25.37496304302233,3.4016881325198145e-05,50.8871734754718,550.1643500922889,191.13314391399325,57.12698795731746,69.47029942409434,4.060536969539293,6.300602984764641,3.8507394395488763,465.15426954950703,111.13684167806679,11.674827690645616,68.7033630504174,35.50283228005565,125.20362070098855,89.25674769063238,92.69142019090299,40.0,20.0,990964.2006564548,7677.137666234668,0.4352538015158556,326153.8816121594,631125.7116237859,1.0,0.0040349439172959155,2622.2639748253555,95.70543749377029,29.817947786633376,13048.082805055616,5633.673857162957,9922175.630182572,4689613.508654648,1.0
0,1.095744057942858,1.0462523433035287,23.489279193060625,1.8808108299905184,2.382503866675661,3.1089635793871997,15.540797533614946,1.3627319396720237e-05,45.4856941283189,563.4137546086776,199.9489314174239,74.81849131535692,48.598051866901194,1.1967518459598179,1.6662427668405602,1.3256368480810636,413.3178310237805,104.08557309883666,11.78166106550011,87.44554004610681,35.7330359266165,47.375280549952834,87.07994701958658,113.11464822262528,40.000000000002615,20.00000000000036,990964.2006629253,6601.074155608799,0.14992490979986076,250671.13794856815,555732.9617011973,1.0,0.0017715385157212001,2512.38600369852,99.46899552645556,31.356107406831903,11579.11047911745,2114.764256013688,9858557.568550978,4015715.082585849,1.0
0,0.6237996679159227,0.6585101066058847,19.34719390729188,1.0570795034992617,1.3422166007324114,1.4127181627737886,12.893808368703889,7.639798986965239e-06,47.46722903546198,583.6558537177231,208.73046787371706,92.07844995424637,36.75592180760061,0.6265251521757661,0.7962266547270087,0.7700862257135619,359.3630350654953,91.23878567390894,9.66925888137532,75.5149752275866,40.45753378342924,8.451459651870524,81.31908502952851,111.88771825428047,40.0000000000033,20.00000000000165,990964.2006621179,8998.720050734784,0.11458068721264564,356606.7139115149,784804.8647875773,1.0,0.001024697793846776,2667.264372510146,102.92792772985914,31.10800208511107,14949.447386104976,1725.46208811087,14143850.340562789,5480067.16594979,1.0
0,0.9045329750359972,0.8967940389346992,22.04448150668042,1.562929806853155,1.9794642393206388,2.3864086522979355,14.390135756540841,1.1293665289490927e-05,46.35971428576618,570.4203142271625,202.46593480348392,79.79704402884094,44.76014119142893,0.9663572955464593,1.308265207072003,1.1076280321222198,398.05615047118556,100.56619000415164,11.272840872700629,84.28451282327713,39.14756743784323,32.869329000188316,86.80300656380582,112.96867675063578,40.0000000000003,19.99999999999912,990964.2005631373,6781.427068188525,0.12764527915535828,262468.2288176081,578016.4237802401,1.0,0.0014818442211010203,2539.62165372091,99.36845400271638,29.652983470145998,11773.512747529625,1837.961350342679,10327090.85618164,4126881.6030993336,1.0
0,1.1338336293669622,1.0747538735361541,23.749297262380786,1.9410549639046215,2.4591916256462434,3.2489868974399676,15.492032239408301,1.4063093657195681e-05,48.35009672108533,569.2274582989197,199.5325344513619,73.99560959854558,49.25967131409631,1.241964424245116,1.7371217923029534,1.367789268705755,415.73819598729364,104.62298034395057,11.848453388317342,87.88025078187464,35.03301822611983,50.260880052785176,87.00973991501326,113.05815453902369,40.0,20.0,990964.2006564481,5720.28808519171,0.1340749118136526,230903.30164610734,486550.40939225897,1.0,0.001808901109242719,2516.146542161109,95.3626939035752,25.32042224818594,10007.539771662521,1886.9070186957667,8522091.271366743,3484001.6408721753,1.0
0,1.0525219329871034,1.0130494601634554,23.188628404506975,1.8106815602690645,2.293314308154063,2.9472056421170127,14.943672812880079,1.311985166205087e-05,55.16175114203347,586.1365119182607,200.42506949346534,75.76733890067922,47.81622862073857,1.14443726429044,1.5843508084509643,1.276742352206801,410.31573444922327,103.4102082149822,11.696020732856672,86.8635192738183,36.54180915107894,44.86000237664632,87.1218528852177,113.45953081255605,40.0,20.0,990964.2006576676,9589.42783419499,0.2096864511809667,441616.8485539095,839876.7720270129,1.0,0.0016992692724277607,2803.6784857902467,95.59853201256217,22.67496980786212,15014.587085140263,2969.5624173942074,14405657.646585783,5843551.337113722,1.0
0,2.926969268158306,2.1771168763273407,30.833157625896654,4.18015489271024,5.4872459299214995,6.407291301368837,23.40329644440818,2.9326535465432828e-05,49.62897926452612,552.2520994413558,192.15918091502428,59.190895912896956,66.26098236309242,3.3435817021410257,5.1264374104837245,3.2325168427570623,459.42503318861134,110.66078955010344,11.822994909657327,75.82562272725482,35.10905621646467,112.25966578353245,89.67660297224229,95.27369169671752,40.0,20.0,990964.2006574929,8573.095977139936,0.41903200537025637,355212.24060446414,707455.5549096669,1.0,0.0035647158226300634,2649.951260200655,98.131764805683,32.45082479158173,14366.211952976693,5513.967920391779,11414673.002101934,5227854.091860694,1.0
0,5.409774553634583,3.3669305009235657,39.942987990826076,6.544553279220951,8.912917408671754,9.7097793190195,30.69638190558057,4.764653767873518e-05,59.16786796116762,556.60020730303,188.85078680228233,52.61809537951981,76.44378453620006,6.1150856111877605,9.680957276418162,5.606756745762495,473.6971060104265,111.3040232528809,11.30253289159099,59.87407922604032,36.88295126134712,153.90468342729864,89.34926267496616,86.3954118828096,40.0,20.0,990964.2006568175,9523.36011889598,0.756258561221902,470425.68054674607,792059.250726274,1.0,0.005401610540432739,2816.451785514104,91.67901765785736,23.939121555505732,15157.532697030661,9294.084110384858,11431392.207311662,5835045.40842083,1.0
0,0.7814435564784363,0.7955149589167687,20.96735567115497,1.3459298579095937,1.705657873569529,1.9405590870925136,13.841410597853923,9.707526214530392e-06,44.68562725977579,570.1631916028491,204.69074212027854,84.1731927466343,41.6636000203641,0.8172102982019959,1.0806988464084542,0.9623268991011212,384.45946410638146,97.33588077324227,10.72293291882658,81.28106036671787,40.486681074959655,21.586589664371274,85.43965879436861,111.59349643750728,40.0,20.0,990964.200654989,7397.144901565638,0.11967996340771377,275960.4719914687,630213.0654681643,1.0,0.0012896369036749984,2542.078290122761,102.3082091946604,33.43645594908752,12858.836932212625,1756.2464489822767,11407011.456140222,4499295.207478233,1.0
0,2.7018316829669855,2.0561319988172833,30.070066177283927,3.9435704886690295,5.1488169373804595,6.092971450308903,22.4769372994144,2.760670281049181e-05,50.717568465098815,556.5262006729088,192.58950936034267,60.06300565737871,64.90912506612234,3.080806458447452,4.697309968879636,3.0047061445719287,456.8465731315257,110.4692134614774,11.886561765996614,78.25731535597046,34.953293979735236,107.27696875604288,89.74537508334623,96.60041530683385,40.000000000009074,19.999999999976623,990964.2006562474,8719.978452835616,0.401216422768875,369222.98607178713,725145.4507813915,1.0,0.0033765717742728282,2677.4588547856456,97.38009857586418,30.43547952573194,14433.633386456357,5312.010105104973,11748392.89420778,5317319.246348762,1.0
0,0.6588963812606013,0.6900604009961532,19.744601110650216,1.1222080486086858,1.4240798548180331,1.5261303785878406,12.658674154836401,8.103020664034615e-06,54.79816734745453,597.4112410731407,207.64471159392755,89.96370655938634,37.97028920796345,0.6691153921125291,0.8589619764659878,0.8138265038387738,366.0129783663557,92.87706500975152,9.955865268620771,77.07035825039267,40.66727419477895,11.357857639475963,82.54398733027993,111.53399558431593,40.0,20.0,990964.2006858726,8198.52802573886,0.11072140334538148,375073.87411842484,731869.0395032704,1.0,0.0010671802285057716,2740.4105249073555,95.0875536421687,20.491020343789764,13203.052176549902,1660.3259733968732,12856207.371741423,5002120.320259283,1.0
0,0.6717586454980943,0.7011160484480509,19.87925356392335,1.1458370499139603,1.453827288928967,1.5674804612022168,13.088581026652957,8.269939829898147e-06,48.9333363922841,585.0964224145584,207.2947885170303,89.27660970715286,38.37794146112564,0.6843065301511003,0.8815081148199242,0.8292582104512141,368.2389533070178,93.41023129458847,10.041304959326295,77.57962597857504,40.720202404289395,12.017818351867946,82.93780196720797,111.15038692324829,40.0,20.0,990964.2006624445,9498.44879803027,0.13091933339513118,388036.3478141291,830432.2911816076,1.0,0.0011045702025622303,2712.5488429370134,102.0789320150304,29.78096512962535,15484.295660545988,1957.327887361882,14844712.78674288,5784008.4723864645,1.0
0,13.19559758327545,6.405633565962754,69.27669887969482,12.105011765787463,16.633203395507795,19.600651415601007,52.758874190212794,0.00010060676234331566,57.76534353709159,527.4785905001853,183.7010728343157,42.98243385592326,90.81760013246496,14.016343245162757,22.768050413918413,12.272806455330224,478.2408488475386,110.22251195530531,11.214469331669324,71.85777716589482,44.85682937726109,201.3013651034389,96.65773547645394,70.14695720822242,39.99999999999794,19.999999999999936,990964.2006561139,6270.969360567039,1.0515032068679704,302424.473830821,494269.27622945694,1.0,0.0096988490871925,2570.598557169873,90.00995312710458,28.28700642336166,11130.140959188384,11756.029365289287,6042023.792713593,3815145.4295724737,1.0
0,1.377934367330502,1.2511669857587835,25.161562709422505,2.3171443347644765,2.9422335343342314,3.9486837817183003,17.025246467996492,1.6582950149223187e-05,43.97680915127614,553.6768615291677,197.4902497516781,69.92401470141759,52.94573065374223,1.530846004773856,2.1936985597508243,1.6334164505849158,427.9981271689769,107.05058018976416,12.092073776510096,88.92919821603138,33.04008424699039,63.69395085560422,87.37659599849245,110.73569064892857,40.00000000000964,20.00000000000386,990964.2006581577,5236.998136874651,0.14474146505894508,192274.2068878367,433274.2643605186,1.0,0.0021192798953594484,2413.1698890689413,98.09531513399261,31.873941304231415,9573.63853766684,2009.7810102498727,7635146.26961613,3186340.7801801106,1.0
0,0.7015501627122628,0.7273165907250071,20.19123792862212,1.2009270886113945,1.5231037196640427,1.6666138072130414,13.394176203050243,8.66242088083107e-06,43.53510206964753,569.6656448827589,206.50795288030488,87.73610855322465,39.32651320356848,0.7204791339312591,0.9353507203595878,0.8658471144614995,373.1561646291052,94.6086479572828,10.246211126502775,78.7136264459434,40.76531127437495,14.36571197897577,83.76999511901165,110.96372586442779,39.99999999999848,19.99999999999969,990964.2006443134,6485.920284420085,0.09363961883861055,235736.08573763436,552097.4425203489,1.0,0.0011552177628747686,2479.905762860079,102.12432343525492,33.29560576206939,11581.761552043912,1392.8173319773407,10093698.06462435,3946249.188845251,1.0
0,1.8714123793793809,1.5762061923899615,27.268073794947014,2.9998428469422467,3.841913570484134,4.852692684536308,19.35338079276413,2.099898385516191e-05,49.26935433195342,561.4506147394317,194.9172245061918,64.76309973316184,58.545018197353585,2.10880733199296,3.119414533484225,2.1526037955633823,443.0111281259876,109.20657873880515,12.15888970981656,86.27495185639819,34.068298196713734,83.88412394108916,89.19146870688138,104.6822900532551,40.000000000003205,20.000000000001602,990964.2006570734,9943.978511453772,0.34802240703015785,409026.96759874636,834249.2761695224,1.0,0.0026603693937030386,2718.1237814547444,100.52628747898702,33.31782844102391,16135.269684280529,4718.980480882299,14025966.671332685,6052985.161284882,1.0
0,0.6660572755570923,0.696278432664853,19.82062754223001,1.1354753520437901,1.4407806608491214,1.5493866011887971,12.844419927937238,8.196816161423165e-06,51.43240890859434,590.4457149513944,207.44590948068748,89.57396186714709,38.20052981077112,0.6776163204460569,0.8715647741594592,0.8224760269117848,367.26536455494426,93.17930080223034,10.005145338893973,77.35852856269256,40.69901924026349,11.775030983548818,82.76671035492816,111.3534461447641,40.0,20.0,990964.2006732073,8315.995365537157,0.11360780868425852,357080.3884874102,733699.652629677,1.0,0.0010861038287640523,2697.757570123131,98.08999352034856,24.39300099597476,13619.680538269862,1700.8597230669918,13018965.00625522,5069499.269472958,1.0
0,2.4146425160559,1.897007912288893,29.1232011035588,3.6345089575668146,4.712471796646816,5.684015087286175,21.358351298335933,2.5385237176723975e-05,48.214474360148834,552.6006428318087,193.22904007780292,61.35780425951524,62.993114629296926,2.744439126494743,4.149288990173535,2.711808826708364,452.9918512808218,110.17658064935317,11.990793227840227,81.2669931160098,34.73197794488163,100.25170240246214,89.75081262381732,98.846064665681,40.0,20.0,990964.2006575525,6443.881030823433,0.2726324138434091,259382.00590260752,532087.4298797869,1.0,0.003111455662673304,2531.9850308052864,96.05623088545865,29.61203588376778,11268.382278920164,3636.8240939607012,8816305.17446576,3928159.6101746615,1.0
0,0.7677299576820148,0.7838103447383917,20.840607354352557,1.3209564446659807,1.674150226877061,1.8925917464713289,13.488698814229245,9.528307850500321e-06,50.81323406863438,585.4949600778681,204.97032540580133,84.7250447421643,41.28776012017198,0.8004890742664402,1.0553845843962892,0.9458381012492232,382.6675167976637,96.9097052911042,10.653908446875512,80.88083458106634,40.563539443833655,20.658725411865866,85.19851433874494,111.6834625572572,40.0,20.0,990964.200650734,9130.244736480749,0.14499297099933126,387323.76994296256,798784.5931877069,1.0,0.0012597974689425682,2723.7281904312226,99.4422522984084,26.70800023445794,14779.905943168458,2133.6735706869886,14119103.972187275,5560850.984196722,1.0
