,Feed,S_A,S_F,S_I,S_N2,S_NH4,S_NO3,S_O2,S_PO4,X_AUT,X_H,X_I,X_PAO,X_PHA,X_PP,X_S,c_cost,o_cost,lcow,e_cost,byS_PO4
0,1.0446671057047783,0.11094162214270449,19.494733325390666,0.026604289495499,1.0000000000000012e-06,1.1417322847300226,1.0000000000000012e-06,1.0000000000000012e-06,0.5840709468976015,1.0000000000000012e-06,1.0000000000000012e-06,13.069509715759708,1.0000000000000012e-06,7.279293167643016,0.1143024386391878,0.1397942398575564,2185688.2807115014,6700.524888180939,4.031071080499633,0.044,2861917.946058272
1,1.045585520512401,0.11094162214270449,19.494733325390666,0.026604289495499,1.0000000000000012e-06,1.1417593216057114,1.0000000000000012e-06,1.0000000000000012e-06,0.5845263440100179,1.0000000000000012e-06,1.0000000000000012e-06,13.069509715759708,1.0000000000000012e-06,7.279293167643016,0.1143024386391878,0.1397942398575564,2185688.2806988102,6654.535760019973,4.030248130341399,0.044,2863994.2288444242
2,1.0479351725076536,0.11094162214270449,19.494733325390666,0.026604289495499,1.0000000000000012e-06,1.1417325764034378,1.0000000000000012e-06,1.0000000000000012e-06,0.5856919567099219,1.0000000000000012e-06,1.0000000000000012e-06,13.069509715759708,1.0000000000000012e-06,7.279293167643016,0.1143024386391878,0.1397942398575564,2185688.2807012703,6536.824018824124,4.028141743526929,0.044,2869861.827748859
3,0.9895412416827947,0.11094162214270449,19.494733325390666,0.026604289495499,1.0000000000000012e-06,1.141732706096558,1.0000000000000012e-06,1.0000000000000012e-06,0.5567266127207151,1.0000000000000012e-06,1.0000000000000012e-06,13.069509715759708,1.0000000000000012e-06,7.279293167643016,0.1143024386391878,0.1397942398575564,2185688.2806957103,9461.946920095641,4.0804852078157,0.044,2727934.3215301754
4,1.054033956329582,0.11094162214270449,19.494733325390666,0.026604289495499,1.0000000000000012e-06,1.1417326188118115,1.0000000000000012e-06,1.0000000000000012e-06,0.5887171503405098,1.0000000000000012e-06,1.0000000000000012e-06,13.069509715759708,1.0000000000000012e-06,7.279293167643016,0.1143024386391878,0.1397942398575564,2185688.280703292,6231.318766122646,4.022674895186874,0.044,2885333.366098878
5,0.9881749537048037,0.11094162214270449,19.494733325390666,0.026604289495499,1.0000000000000012e-06,1.1417327523298957,1.0000000000000012e-06,1.0000000000000012e-06,0.556048885153051,1.0000000000000012e-06,1.0000000000000012e-06,13.069509715759708,1.0000000000000012e-06,7.279293167643016,0.1143024386391878,0.1397942398575564,2185688.280695228,9530.388588269901,4.081709933795774,0.044,2724612.2914703297
6,1.0688407862670848,0.11094162214270449,19.494733325390666,0.026604289495499,1.0000000000000012e-06,1.1417314203270654,1.0000000000000012e-06,1.0000000000000012e-06,0.5960618297937669,1.0000000000000012e-06,1.0000000000000012e-06,13.069509715759708,1.0000000000000012e-06,7.279293167643016,0.1143024386391878,0.1397942398575564,2185688.2807132252,5489.601718740542,4.009402276890895,0.044,2920672.478999653
7,0.9170833030702604,0.11094162214270449,19.494733325390666,0.026604289495499,1.0000000000000012e-06,1.141732259209918,1.0000000000000012e-06,1.0000000000000012e-06,0.5207845280568951,1.0000000000000012e-06,1.0000000000000012e-06,13.069509715759708,1.0000000000000012e-06,7.279293167643016,0.1143024386391878,0.1397942398575564,2185688.2806878285,13091.629862097645,4.145436386231662,0.044,2551818.6718551028
8,1.0356027664416172,0.11094162214270449,19.494733325390666,0.026604289495499,1.0000000000000012e-06,1.1417327037426876,1.0000000000000012e-06,1.0000000000000012e-06,0.57957469944208,1.0000000000000012e-06,1.0000000000000012e-06,13.069509715759708,1.0000000000000012e-06,7.279293167643016,0.1143024386391878,0.1397942398575564,2185688.280700419,7154.587415967407,4.039196279493575,0.044,2839888.0678153415
9,1.1084914364636023,0.11094162214270449,19.494733325390666,0.026604289495499,1.0000000000000012e-06,1.1417324190789366,1.0000000000000012e-06,1.0000000000000012e-06,0.6157296368525753,1.0000000000000012e-06,1.0000000000000012e-06,13.069509715759708,1.0000000000000012e-06,7.279293167643016,0.1143024386391878,0.1397942398575564,2185688.2807095563,3503.408938672025,3.973860450307162,0.044,3018681.08948227
10,1.0371866902555742,0.11094162214270449,19.494733325390666,0.026604289495499,1.0000000000000012e-06,1.1417326879908019,1.0000000000000012e-06,1.0000000000000012e-06,0.5803603693686391,1.0000000000000012e-06,1.0000000000000012e-06,13.069509715759708,1.0000000000000012e-06,7.279293167643016,0.1143024386391878,0.1397942398575564,2185688.280699244,7075.24509098655,4.03777649225682,0.044,2842523.8727708673
11,1.1099423780250683,0.11094162214270449,19.494733325390666,0.026604289495499,1.0000000000000012e-06,1.1416659709494348,1.0000000000000012e-06,1.0000000000000012e-06,0.6164605815156733,1.0000000000000012e-06,1.0000000000000012e-06,13.069509715759708,1.0000000000000012e-06,7.279293167643016,0.1143024386391878,0.1397942398575564,2185688.280710139,3429.5929931568403,3.9725395545923106,0.044,3022688.0728722913
12,0.9271947553975167,0.11094162214270449,19.494733325390666,0.026604289495499,1.0000000000000012e-06,1.1417326173484033,1.0000000000000012e-06,1.0000000000000012e-06,0.5258002589929502,1.0000000000000012e-06,1.0000000000000012e-06,13.069509715759708,1.0000000000000012e-06,7.279293167643016,0.1143024386391878,0.1397942398575564,2185688.2806891664,12585.106292075263,4.136372425744599,0.044,2576395.844303971
13,0.9682855329036515,0.11094162214270449,19.494733325390666,0.026604289495499,1.0000000000000012e-06,1.1417326572211406,1.0000000000000012e-06,1.0000000000000012e-06,0.5461829841261151,1.0000000000000012e-06,1.0000000000000012e-06,13.069509715759708,1.0000000000000012e-06,7.279293167643016,0.1143024386391878,0.1397942398575564,2185688.2806936926,10526.716172336617,4.099538667520338,0.044,2676871.81407067
14,1.055549094800303,0.11094162214270449,19.494733325390666,0.026604289495499,1.0000000000000012e-06,1.1417328031919836,1.0000000000000012e-06,1.0000000000000012e-06,0.5894687005863949,1.0000000000000012e-06,1.0000000000000012e-06,13.069509715759708,1.0000000000000012e-06,7.279293167643016,0.1143024386391878,0.1397942398575564,2185688.2807020405,6155.4222246392,4.021316768349071,0.044,2886410.8753554397
15,1.0023265519948257,0.11094162214270449,19.494733325390666,0.026604289495499,1.0000000000000012e-06,1.1417324903235042,1.0000000000000012e-06,1.0000000000000012e-06,0.5630685734598915,1.0000000000000012e-06,1.0000000000000012e-06,13.069509715759708,1.0000000000000012e-06,7.279293167643016,0.1143024386391878,0.1397942398575564,2185688.280696715,8821.49139605485,4.0690246087284905,0.044,2759005.9074633024
